customer_tweet_id,customer_text,historical_brand_reply,predicted_intent,confidence,best_similarity,retrieved_count,action,decision_reason,retrieved_reply
2134821,i will be tweeting like this until @115858 fixes this question mark problem.,@628073 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,other,0.3757,0.447,13,ESCALATE,Intent is too broad or unclear,@502711 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
553552,My phone keeps restarting itself every 30 seconds 🙃 fix my phone @115858,@249107 We are here to help. Let's take a look at this for you. Let's try the steps listed in this article. DM us if the issue remains after. https://t.co/osZOKKTalm https://t.co/GDrqU22YpT,performance_freezing,0.7477,0.4586,11,ESCALATE,Device-specific troubleshooting required,@238856 We can certainly take a look at this with you. What model iPhone do you have? Does this only seem to happen when you're using a certain app?
2454550,"@AppleSupport me siento defraudado, yo era fan de la marca, acabo de comprar mi iPhone 8. Intenté arreglar el 6s que tengo y saber que subieron precios de reparaciones ¡Que abuso! Me decepcionas Apple #NoComprarMasApple me han perdido #UnClienteInsatisfecho",@703136 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,general_support,0.2753,0.3886,14,ESCALATE,Sensitive or unresolved issue,@784254 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
42621,@AppleSupport 11.1. Happening on my iPad as well so version number.,@125419 Let's move to DM for a closer look. Does it happen in all apps or only particular ones? https://t.co/GDrqU22YpT,general_support,0.32,0.4226,15,ESCALATE,Intent is too broad or unclear,"@124737 Thanks for that. Do you notice that this issue occurs while using any particular apps? Also, do you have any app updates available?"
242869,@AppleSupport iPhone 7... just looking through albums and you can click on it to preview,@173685 Are you previewing them in the iTunes Store or on Apple Music? Send us a DM and we'll continue there: https://t.co/GDrqU22YpT,general_support,0.2042,0.3102,20,ESCALATE,Intent is too broad or unclear,@316170 We'd love to get this figured out with you. Please send us a DM including when you updated to iOS 11.0.2. We'll continue there. https://t.co/GDrqU22YpT
2555418,"@AppleSupport after installing iOS 11 on to my iPhone 6, a lot of apps are crashing and it sometimes freezes my entire phone, I have to force a restart everytime this happens. Furthermore, the apps seem to lag whilst launching e.g. Youtube, is there a new update coming out? 1/2",@725641 We are here to help. Let's take a look at this for you. What is your exact iOS version? Do any of the apps have updates in the App Store?,software_update_issue,0.5143,1.0,11,ESCALATE,Low intent confidence,@725641 We are here to help. Let's take a look at this for you. What is your exact iOS version? Do any of the apps have updates in the App Store?
1075495,@115858 the new system update is crap!!! Messing with my music and starting on its own😒 fix it!!,@373749 Please let us know more about the problems you are seeing there. We want to help you get this sorted out.,software_update_issue,0.8624,0.5129,17,AUTO-HANDLE,High-confidence historical match,"@485216 We're here to help. If you're having issues typing on your Apple device, check out the following: https://t.co/xXaXefaskH"
1510835,@AppleSupport hi when are you gonna fix your cloud issue? It keeps deleting all my old pics and i have to restore.,@470678 One of our Photos experts would be glad to assist. Reach out to them here:  https://t.co/IBIY3vMgPj,general_support,0.2377,0.3292,9,ESCALATE,Intent is too broad or unclear,@525873 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1879795,Has the #iOS11 upgrade impacted scrolling on iPhone and iPad. Just sucks. @AppleSupport,@561057 We want to make sure your iPhone and iPad are working properly. DM us with more details and we'll take a look. https://t.co/GDrqU22YpT,software_update_issue,0.2968,0.176,3,ESCALATE,Low intent confidence,"@122019 Hey, there. We'd like to learn a bit more on what's going on with your devices. First, can you clarify what you mean when you say that it's jerky? Also, what's the exact iOS version installed?"
2128164,@AppleSupport Sometimes I’m using headphones when I️t happens sometimes I’m not and I️t still happens. I️t only started happening after the update,@626525 What app are you listening to music from? Is it only affecting one app?,software_update_issue,0.6099,0.3173,6,ESCALATE,Low historical similarity,"@138691 Which app(s) is this happening in? Please DM us, we're eager to get this resolved for you. https://t.co/GDrqU22YpT"
1161942,@AppleSupport Same as everyone else when you type the letter I️ and every single first letter of a word now gets capitalized now. Why?,@393371 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,information_or_how_to,0.3505,0.4622,2,ESCALATE,Low intent confidence,@631947 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1540608,Is @115858 going to fix this thing or nah? 👉🏼 I️ #overit,@477460 We can help. DM us and let us know which device and iOS version you're using. https://t.co/GDrqU22YpT,other,0.7664,0.8729,18,ESCALATE,Intent is too broad or unclear,"@662976 We heard complaints of this, and made it a priority to release a resolution. Follow these steps to backup the device: https://t.co/tHicJHB57O

Then look to update the iOS software: https://t.co/ahjigcvFRG

Feel free to let us know if we can be of any further assistance. https://t.co/GDrqU22YpT"
1573632,@AppleSupport I did that and it seems to be working. Thanks!,@485014 Excellent! We're here for you if you have any other questions. Have a great day!,general_support,0.5875,0.8123,17,ESCALATE,Intent is too broad or unclear,@641925 We'd like to take a further look. Let's meet in DM. https://t.co/GDrqU22YpT
2816388,"@AppleSupport My computer won’t reboot after installing High Sierra. Also, our iPhone 6 and our iPhone SE now lock up thanks to iOS 11. Please stop “upgrading.” You make things worse.","@747165 We definitely want to take a look into any issues you’re having with your devices. Go ahead and meet us over in DM with some more details about what’s going on, and we’ll work with you there. https://t.co/GDrqU22YpT",software_update_issue,0.5098,0.2845,9,ESCALATE,Low intent confidence,@549892 We certainly want you to be able to rely on your phone and hear those calls. Let's chat over in Direct Message to look into this. https://t.co/GDrqU22YpT
2605280,@318 @AppleSupport I need help with my podcast feed and your site. I had a connection account and lost my login info,@395134 We’d like to get you pointed in the right direction.  Reach out at the bottom of this link: https://t.co/CCmV21iDxK,account_or_billing_issue,0.8298,0.3318,2,ESCALATE,Sensitive or unresolved issue,@449298 We'd like to help in any way that we can. Please send us a DM to get started. https://t.co/GDrqU22YpT
1301894,"@AppleSupport @115858 left AirPod trouble -&gt; disconnected from phone, now AirPods case not recognized. Light won't go amber no matter what! https://t.co/2HcAfEegac",@424256 Which device do you use with your AirPods? Please let us know in DM to begin. https://t.co/GDrqU2kzhr,information_or_how_to,0.1591,0.3394,5,ESCALATE,Low intent confidence,"@319814 We want both AirPods available for you when you need them, let's partner together in DM to investigate! https://t.co/GDrqU22YpT"
1712508,"@AppleSupport I want full album art back like that, and not the ugly new one https://t.co/X0Cd1q7bnO",@373519 We want to make sure your suggestions get to the right place. Please use the feedback link we provided previously.,information_or_how_to,0.3392,1.0,6,ESCALATE,Low intent confidence,@373519 We want to make sure your suggestions get to the right place. Please use the feedback link we provided previously.
110926,"@AppleSupport Sometimes it just slows down and then goes all fast , then some days it just shuts off on me.",@140676 OK. Let us know in DM if this only happens when you are using the keyboard to type or it this also happens in other instances. Please also let us know the exact iOS version seen in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,general_support,0.2312,0.3893,13,ESCALATE,Intent is too broad or unclear,@572923 Got it. Do you see a certain issue when trying to sync your emails or use chat?
808491,"@AppleSupport 
Do you have a desktop application for Windows10 which manages calender on iCloud?
I don't like Web app.","@312646 At this time, managing iCloud Calendar from a Windows computer can only be done using a web browser.",app_or_itunes_issue,0.7658,1.0,3,AUTO-HANDLE,High-confidence historical match,"@312646 At this time, managing iCloud Calendar from a Windows computer can only be done using a web browser."
2741941,@AppleSupport my phone keeps glitching!!!!!! Fix it!!!!!!!!!!,@768075 We'd love to help sort out the trouble that you're having with your iPhone! Which version of iOS 11 have you updated to? Could you describe the trouble that you're having?,information_or_how_to,0.2472,0.417,1,ESCALATE,Low intent confidence,@509246 Let’s work together on this behavior. How long has this been happening? Let us know via a DM. We’ll keep moving from there. https://t.co/GDrqU22YpT
335760,@AppleSupport I am on the newest one available. iOS 11.0.2 and yes this was actually occurring when I updated to the First version of IOS 11 https://t.co/m62pq8fWMx,@196053 Let's take a closer look together. Please DM us and we can pick it up from there. https://t.co/GDrqU22YpT,software_update_issue,0.9847,1.0,15,AUTO-HANDLE,High-confidence historical match,@196053 Let's take a closer look together. Please DM us and we can pick it up from there. https://t.co/GDrqU22YpT
2143978,"Ok, wtf is up with the letter A and that exclamation point in a box when I️ try to type a capital “I “ @115858",@630353 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,other,0.5457,1.0,8,ESCALATE,Intent is too broad or unclear,@630353 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1677820,"Dear apple, iPhone8 getting really hot while recharging, how normal is this? #Apple #Iphone @115858",@510328 We'd like to help. The iPhone can get warm under certain conditions. This article can provide some info: https://t.co/otCvUAaFQq,other,0.2987,0.3152,3,ESCALATE,Intent is too broad or unclear,"@314356 Reach out to us via DM, and we can work together on looking in to this from there. https://t.co/GDrqU22YpT"
